,0
22345,
22346,https://oa.upm.es/40871/1/INVE_MEM_2015_223590.pdf
22347,
22348,
22349,
22350,
22351,
22352,http://revistas.inia.es/index.php/fs/article/download/1309/1286
22353,
22354,
22355,
22356,
22357,
22358,http://www.asel.udel.edu/icslp/cdrom/vol3/244/a244.pdf
22359,http://arxiv.org/pdf/1311.4700
22360,https://oa.upm.es/7979/3/INVE_MEM_2010_80347.pdf
22361,
22362,
22363,https://scielo.conicyt.cl/pdf/infotec/v19n5/art15.pdf
22364,
22365,
22366,
22367,http://www-gth.die.upm.es/research/documentation/FFM-ICME-2007.pdf
22368,https://oa.upm.es/30504/1/INVE_MEM_2012_173556.pdf
22369,
22370,https://www.biogeosciences.net/7/1983/2010/bg-7-1983-2010.pdf
22371,https://oa.upm.es/26714/1/INVE_MEM_2013_164745.pdf
22372,
22373,https://oa.upm.es/22672/1/INVE_MEM_2012_153144.pdf
22374,https://www.mmnp-journal.org/articles/mmnp/pdf/2010/06/mmnp201056p38.pdf
22375,
22376,https://polipapers.upv.es/index.php/RIAI/article/download/9457/9428
22377,
22378,
22379,
22380,
22381,https://oa.upm.es/29396/1/INVE_MEM_2013_170221.pdf
22382,https://oa.upm.es/25858/1/INVE_MEM_2013_161333.pdf
22383,https://oa.upm.es/13466/1/INVE_MEM_2011_112770.pdf
22384,
22385,
22386,
22387,
22388,
22389,
22390,http://ccd.ucam.edu/index.php/revista/article/download/141/132
22391,
22392,
22393,https://oa.upm.es/14602/1/HERME_REFWORKS_2007-4.pdf
22394,
22395,
22396,https://europepmc.org/articles/pmc4226922?pdf=render
22397,
22398,
22399,
22400,
22401,
22402,
22403,
22404,
22405,
22406,https://oa.upm.es/48805/1/INVE_MEM_2013_242428.pdf
22407,
22408,https://jlimnol.it/index.php/jlimnol/article/download/jlimnol.2015.1089/735
22409,
22410,
22411,
22412,
22413,
22414,
22415,
22416,http://www.produccioncientificaluz.org/index.php/rvg/article/download/11005/10994
22417,
22418,
22419,http://dl.ifip.org/db/conf/im/im1999/AsensioVVB99.pdf
22420,https://oa.upm.es/15666/1/INVE_MEM_2012_130010.pdf
22421,
22422,https://hal.archives-ouvertes.fr/hal-01689637/file/routier-soule_2012_engagement_corporel_S%26M.pdf
22423,
22424,
22425,
22426,
22427,https://polipapers.upv.es/index.php/wrs/article/download/941/1020
22428,
22429,https://oa.upm.es/12996/2/INVE_MEM_2011_108658.pdf
22430,https://oa.upm.es/2650/2/CORCHO_PON_2007_01A.pdf
22431,https://oa.upm.es/889/1/LINAN_P1998_02.pdf
22432,https://www.ams.org/tran/2008-360-10/S0002-9947-08-04603-5/S0002-9947-08-04603-5.pdf
22433,
22434,
22435,http://revistas.inia.es/index.php/sjar/article/download/2032/1539
22436,
22437,https://link.springer.com/content/pdf/10.1007%2FBFb0024769.pdf
22438,
22439,
22440,https://oa.upm.es/7760/1/INVE_MEM_2010_78900.pdf
22441,
22442,
22443,https://oa.upm.es/14155/2/INVE_MEM_2011_111391.pdf
22444,
22445,
22446,http://www.journalofdairyscience.org/article/S0022030205727429/pdf
22447,
22448,https://oa.upm.es/13790/1/HERME_ARC_2011-2.pdf
22449,
22450,
22451,
22452,
22453,
22454,https://oa.upm.es/16791/1/INVE_MEM_2012_137301.pdf
22455,
22456,
22457,
22458,
22459,
22460,
22461,
22462,
22463,
22464,http://www.dit.upm.es/%7Estr/papers/pdf/zamorano%2602c.pdf
22465,
22466,https://oa.upm.es/35149/1/INVE_MEM_2014_189433.pdf
22467,https://polipapers.upv.es/index.php/EARN/article/download/earn.2015.01.03/4951
22468,
22469,
22470,https://repositorio.uam.es/bitstream/10486/675704/1/Quantum_Murgida_jcp_2015.pdf
22471,https://www.mdpi.com/1996-1073/8/12/12382/pdf?version=1448964421
22472,
22473,
22474,
22475,
22476,https://repositorio.cepal.org/bitstream/11362/39465/1/REV117_Alarcon-Ordonez.pdf
22477,https://link.springer.com/content/pdf/10.1007/978-3-319-11964-9_36.pdf
22478,https://e-archivo.uc3m.es/bitstream/10016/31969/1/Experimental_PASMA_2016_ps.pdf
22479,
22480,
22481,
22482,
22483,https://www.futuremedicine.com/doi/pdf/10.2217/pme.15.43
22484,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0146060&type=printable
22485,
22486,
22487,https://polipapers.upv.es/index.php/EARN/article/download/earn.2015.02.05/4947
22488,
22489,http://infoscience.epfl.ch/record/187381/files/ecal2013_edm_final_2013_06_30.pdf
22490,
22491,
22492,
22493,
22494,https://oa.upm.es/42000/1/INVE_MEM_2015_231879.pdf
22495,
22496,http://www.cs.smith.edu/~orourke/Papers/CHexa-MCM.pdf
22497,https://www.ias.ac.in/article/fulltext/boms/039/01/0085-0089
22498,
22499,
22500,https://revistas.usal.es/index.php/2255-2863/article/download/ADCAIJ20121311125/10496
22501,https://oa.upm.es/42750/1/INVE_MEM_2015_231190.pdf
22502,https://gredos.usal.es/bitstream/10366/132403/1/TEEM2015_submission_86.pdf
22503,https://www.econstor.eu/bitstream/10419/127170/1/Navio-Marco-Solorzano-Garcia-Uruena.pdf
22504,https://oa.upm.es/41178/7/INVE_MEM_2015_227290.pdf
22505,
22506,https://oa.upm.es/41377/1/INVE_MEM_2015_229714.pdf
22507,
22508,
22509,http://oa.upm.es/40235/1/Huo_JEM.pdf
22510,
22511,
22512,
22513,https://polipapers.upv.es/index.php/wrs/article/download/4016/5238
22514,
22515,
22516,
22517,
22518,
22519,
22520,
22521,
22522,
22523,
22524,https://europepmc.org/articles/pmc3383617?pdf=render
22525,
22526,https://accedacris.ulpgc.es/jspui/bitstream/10553/16260/4/Vega_soil_structure.pdf
22527,
22528,
22529,
22530,
22531,
22532,https://oa.upm.es/40137/1/PIP2777_Postprint.pdf
22533,https://oa.upm.es/45014/1/INVE_MEM_2016_245040.pdf
22534,
22535,
22536,
22537,
22538,
22539,
22540,
22541,
22542,
22543,http://www.scielo.br/pdf/motriz/v22n2/1980-6574-motriz-22-02-00102.pdf
22544,
22545,https://oa.upm.es/45252/1/INVE_MEM_2016_245669.pdf
22546,
22547,
22548,https://oa.upm.es/46160/1/INVE_MEM_2016_251860.pdf
22549,
22550,https://www.mdpi.com/1424-8220/16/6/804/pdf?version=1464868618
22551,
22552,
22553,
22554,
22555,
22556,
22557,http://www.jotse.org/index.php/jotse/article/download/192/212
22558,
22559,https://dspace.mit.edu/bitstream/1721.1/97135/1/PhysRevE.91.052148.pdf
22560,
22561,
22562,https://www.dovepress.com/getfile.php?fileID=30867
22563,
22564,
22565,https://upcommons.upc.edu/bitstream/2117/135417/1/A.Ramos_JSS_2016.pdf
22566,https://oa.upm.es/42083/1/PRAppl_DFM_281_29.pdf
22567,
22568,https://link.springer.com/content/pdf/bfm%3A978-3-642-28762-6%2F1
22569,https://polipapers.upv.es/index.php/IA/article/download/4614/6445
22570,
22571,
22572,
22573,https://www.frontiersin.org/articles/10.3389/fnhum.2016.00423/pdf
22574,
22575,
22576,https://hal.archives-ouvertes.fr/hal-01436096/file/Wang2016.pdf
22577,https://oa.upm.es/46049/1/INVE_MEM_2016_252636.pdf
22578,https://oa.upm.es/52646/1/INVEMEM_2017_283666.pdf
22579,https://revistas.javeriana.edu.co/index.php/revPsycho/article/download/11436/13905
22580,
22581,https://oa.upm.es/50071/1/INVE_MEM_2017_241733.pdf
22582,
22583,
22584,https://oa.upm.es/21587/1/A_model_of_the_mammalian_retina_and_the_visual_cortex._Disorders_of_vision..pdf
22585,https://scielo.conicyt.cl/pdf/infotec/v27n5/art10.pdf
22586,https://repositorio.uam.es/bitstream/10486/690806/1/CE_40_114_3.pdf
22587,
22588,https://e-space.mmu.ac.uk/618467/6/1608.05428v1%20%281%29.pdf
22589,http://arxiv.org/pdf/1601.04896
22590,
22591,
22592,
22593,https://www.beilstein-journals.org/bjnano/content/pdf/2190-4286-7-167.pdf
22594,
22595,
22596,
22597,https://www.mdpi.com/1424-8220/16/12/2080/pdf?version=1481545347
22598,
22599,
22600,https://eprints.bbk.ac.uk/id/eprint/16122/1/DSAA2016_MJ.pdf
22601,
22602,
22603,https://oa.upm.es/46639/1/INVE_MEM_2016_250518.pdf
22604,
22605,
22606,
22607,https://oa.upm.es/50876/1/INVEMEM_2017_277425.pdf
22608,
22609,
22610,
22611,https://lirias.kuleuven.be/bitstream/123456789/579777/1/Strbac2017_Preprint.pdf
22612,https://pure.uva.nl/ws/files/21113653/Mechanisms_of_Degradation_and_Identification.pdf
22613,https://oa.upm.es/46150/1/INVE_MEM_2017_250906.pdf
22614,https://oa.upm.es/45372/1/2017_NUNEZ_Update%20of%20the%20UHI%20of%20Madrid%20and%20its%20influence%20on%20the%20buildings%20energy%20simulation_PREPRINT.pdf
22615,
22616,
22617,
22618,https://oa.upm.es/50880/1/INVE_MEM_2017_277545.pdf
22619,https://oa.upm.es/55489/1/INVE_MEM_2017_302800.pdf
22620,http://ddfv.ufv.es/bitstream/10641/2192/1/APSUSC-S-17-02320.pdf
22621,https://figshare.com/ndownloader/files/8297477
22622,
22623,
22624,https://recyt.fecyt.es/index.php/retos/article/download/52779/35595
22625,
22626,https://oa.upm.es/50177/1/INVEMEM_2017_272610.pdf
22627,
22628,
22629,https://oa.upm.es/56589/1/INVE_MEM_2017_305545.pdf
22630,
22631,
22632,https://oa.upm.es/50320/1/INVE_MEM_2017_272992.pdf
22633,
22634,
22635,
22636,http://www.ehu.es/cuadernosdegestion/documentos/150539mp.pdf
22637,
22638,
22639,
22640,
22641,
22642,https://digital.csic.es/bitstream/10261/277116/1/documento-embargado-no-disponible.pdf
22643,
22644,
22645,
22646,https://uvadoc.uva.es/bitstream/10324/33558/3/2017_IWQOS_UPM_UVA_Postprint.pdf
22647,http://arxiv.org/pdf/0910.4365
22648,https://oa.upm.es/50464/7/INVE_MEM_2017_274569.pdf
22649,https://oa.upm.es/47982/1/INVE_MEM_2017_261966.pdf
22650,
22651,
22652,http://eprints.gla.ac.uk/146304/7/146304.pdf
22653,
22654,
22655,
22656,
22657,
22658,http://www.journals.aiac.org.au/index.php/IJALEL/article/download/3561/2913
22659,
22660,http://downloads.hindawi.com/journals/ddns/2017/5310837.pdf
22661,
22662,https://hal.inria.fr/hal-01617655/file/HPC_BD_Convergence___Short_Paper___Cluster_17%20%282%29.pdf
22663,https://recyt.fecyt.es/index.php/retos/article/download/34366/18545
22664,
22665,https://content.sciendo.com/downloadpdf/journals/mgr/25/3/article-p192.pdf
22666,
22667,
22668,
22669,
22670,https://europepmc.org/articles/pmc5704517?pdf=render
22671,
22672,
22673,
22674,
22675,
22676,
22677,
22678,
22679,https://europepmc.org/articles/pmc6071427?pdf=render
22680,
22681,http://www.scielo.cl/pdf/rconst/v16n3/0718-915X-rconst-16-03-00361.pdf
22682,http://www.scielo.cl/pdf/rconst/v16n3/0718-915X-rconst-16-03-00431.pdf
22683,
22684,
22685,
22686,https://recercat.cat//bitstream/2072/305710/1/JSCR-08-9463%20%281%29.pdf
22687,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/5870/6889
22688,
22689,https://e-archivo.uc3m.es/bitstream/10016/27501/1/role_PM_2018_ps.pdf
22690,
22691,
22692,https://upcommons.upc.edu/bitstream/2117/116437/1/EZ-5.pdf
22693,
22694,
22695,
22696,
22697,
22698,https://academic.oup.com/femsle/article-pdf/365/4/fny010/23848212/fny010.pdf
22699,
22700,https://www.revistadyna.com/Reports/ArticulosMasDescargados.aspx
22701,
22702,
22703,https://link.springer.com/content/pdf/bfm%3A978-3-319-09060-3%2F1
22704,
22705,https://europepmc.org/articles/pmc6093544?pdf=render
22706,
22707,https://oa.upm.es/54721/1/INVE_MEM_2018_295624.pdf
22708,https://www.mdpi.com/2079-4991/8/3/168/pdf?version=1525337830
22709,
22710,http://downloads.hindawi.com/journals/wcmc/2018/7350494.pdf
22711,https://uvadoc.uva.es/bitstream/10324/31327/4/JAP_123_114302_2018.pdf
22712,
22713,https://www.mdpi.com/1996-1073/11/4/777/pdf
22714,https://oa.upm.es/54800/1/INVE_MEM_2018_296573.pdf
22715,https://www.mdpi.com/1424-8220/18/4/1100/pdf?version=1525347233
22716,
22717,https://www.agroengineering.org/index.php/jae/article/download/778/679
22718,http://arxiv.org/pdf/1804.04951
22719,
22720,
22721,
22722,
22723,
22724,https://www.tecnologia-ciencia-educacion.com/index.php/TCE/article/download/194/176
22725,https://link.springer.com/content/pdf/10.1007/s00603-018-1458-5.pdf
22726,https://udimundus.udima.es/bitstream/20.500.12226/71/1/cognitive.pdf
22727,
22728,
22729,
22730,
22731,https://academic.oup.com/jtm/article-pdf/25/1/tay034/25833865/tay034.pdf
22732,https://dehesa.unex.es:8443/bitstream/10662/13922/3/LMWC.2018.2830101.pdf
22733,https://oa.upm.es/54720/1/INVE_MEM_2018_287416.pdf
22734,
22735,https://europepmc.org/articles/pmc7243961?pdf=render
22736,https://oa.upm.es/53475/1/INVE_MEM_2018288547.pdf
22737,
22738,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6CF435306A0E0EC805B32F5D1C5597DC/S0022143018000485a.pdf/div-class-title-ice-discharge-error-estimates-using-different-cross-sectional-area-approaches-a-case-study-for-the-canadian-high-arctic-2016-17-div.pdf
22739,
22740,https://content.sciendo.com/downloadpdf/journals/hukin/62/1/article-p111.pdf
22741,
22742,
22743,
22744,
22745,
22746,
22747,
22748,https://zenodo.org/record/1308691/files/2014_04_msw_a4_cognitiveGames_vFinalPreprint.pdf
22749,https://oa.upm.es/57531/1/INVE_MEM_2018_307266.pdf
22750,
22751,https://oa.upm.es/54579/1/INVE_MEM_2018_289208.pdf
22752,https://hal.archives-ouvertes.fr/hal-01892691/file/TyrFS___CCGrid_18.pdf
22753,
22754,
22755,
22756,https://link.springer.com/content/pdf/10.1039/c8pp00006a.pdf
22757,
22758,
22759,
22760,
22761,
22762,
22763,
22764,https://rua.ua.es/dspace/bitstream/10045/77887/6/JHSE_14-1_08.pdf
22765,
22766,https://link.springer.com/content/pdf/10.1007/s11265-018-1396-1.pdf
22767,https://www.mdpi.com/1996-1944/11/9/1559/pdf?version=1535548244
22768,
22769,
22770,https://www.nature.com/articles/s41437-018-0139-1.pdf
22771,
22772,
22773,
22774,https://zenodo.org/record/3855558/files/HelenaEspana_JofEnvironmentalManagement.pdf
22775,https://oa.upm.es/54815/1/INVE_MEM_2018_282973.pdf
22776,
22777,https://link.springer.com/content/pdf/10.1007/s10973-018-7775-9.pdf
22778,
22779,
22780,https://www.epj-pv.org/articles/epjpv/pdf/2018/01/pv180006.pdf
22781,
22782,
22783,https://www.mdpi.com/1424-8220/18/11/3695/pdf?version=1541478212
22784,
22785,https://revistasonline.inap.es/index.php/GAPP/article/download/10488/11351
22786,https://www.mdpi.com/1660-4601/15/11/2420/pdf?version=1540983547
22787,
22788,
22789,
22790,https://ieeexplore.ieee.org/ielx7/4563995/8818469/08543666.pdf
22791,
22792,
22793,https://oa.upm.es/54829/1/INVE_MEM_2018_296978.pdf
22794,
22795,
22796,
22797,https://riunet.upv.es/bitstream/10251/184631/3/PanachDiesteMarin%20-%20Evaluating%20Model-Driven%20Development%20Claims%20with%20Respect%20to%20Quality%20A%20Family%20o....pdf
22798,https://dspace.lib.cranfield.ac.uk/bitstream/1826/13932/1/automated_identification_of_airspace_flows-2019.pdf
22799,
22800,
22801,
22802,
22803,
22804,
22805,
22806,
22807,https://oa.upm.es/67062/1/INVE_MEM_2019_325195.pdf
22808,
22809,
22810,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08620981.pdf
22811,
22812,https://oa.upm.es/63974/1/INVE_MEM_2019_323022.pdf
22813,https://journals.sagepub.com/doi/pdf/10.1177/096369350000900406
22814,
22815,https://zenodo.org/record/2613225/files/Villa_Valverde.pdf
22816,
22817,http://cds.cern.ch/record/2686404/files/fermilab-pub-19-054-td.pdf
22818,
22819,
22820,
22821,
22822,
22823,https://pure.ulster.ac.uk/ws/files/76437895/Qin_Ni.pdf
22824,
22825,https://www.mdpi.com/1996-1944/12/8/1284/pdf?version=1555601567
22826,https://oa.upm.es/64595/7/INVE_MEM_2019_326939.pdf
22827,
22828,https://oa.upm.es/63257/1/INVE_MEM_2019_318704.pdf
22829,https://oa.upm.es/64203/1/INVE_MEM_2019_324786.pdf
22830,
22831,
22832,https://revistas.uned.ac.cr/index.php/posgrado/article/download/2224/2627
22833,https://www.mdpi.com/1424-8220/19/10/2215/pdf?version=1557812570
22834,https://oa.upm.es/55585/1/INVE_MEM_2019_303020.pdf
22835,http://arxiv.org/pdf/1905.07256
22836,
22837,https://revistas.um.es/red/article/download/350351/261471
22838,https://www.pnas.org/content/pnas/116/22/10627.full.pdf
22839,
22840,
22841,http://link.aps.org/pdf/10.1103/PhysRevC.99.024304
22842,
22843,https://www.sciencedirect.com/science/article/am/pii/S0141029618329833
22844,https://www.mdpi.com/1099-4300/21/6/594/pdf?version=1560590257
22845,
22846,https://esajournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ecs2.2708
22847,
22848,
22849,
22850,
22851,https://www.revistadyna.com/Reports/ArticulosMasDescargados.aspx
22852,
22853,https://oa.upm.es/64246/1/INVE_MEM_2019_325015.pdf
22854,
22855,https://www.revistadyna.com/Reports/ArticulosMasDescargados.aspx
22856,https://oa.upm.es/55688/1/INVE_MEM2019_303261.pdf
22857,
22858,http://ri.uaemex.mx/bitstream/20.500.11799/105772/1/MPR-2-RI.pdf
22859,http://arxiv.org/pdf/1907.06765
22860,https://nanoscalereslett.springeropen.com/counter/pdf/10.1186/s11671-019-3072-1
22861,
22862,https://www.frontiersin.org/articles/10.3389/fpls.2019.00930/pdf
22863,
22864,
22865,https://oa.upm.es/48771/1/INVE_MEM_2016_265191.pdf
22866,
22867,
22868,https://oa.upm.es/56404/1/02_JFMI_101621_uncorrected_proof.pdf
22869,
22870,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-2-W15/49/2019/isprs-archives-XLII-2-W15-49-2019.pdf
22871,
22872,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08822420.pdf
22873,
22874,
22875,
22876,
22877,https://e-archivo.uc3m.es/bitstream/10016/31660/1/saliency_INTERSPEECH_2019.pdf
22878,
22879,https://link.springer.com/content/pdf/10.1007/s10100-019-00649-6.pdf
22880,
22881,
22882,
22883,https://www.mdpi.com/1424-8220/19/19/4183/pdf?version=1569739131
22884,
22885,https://oa.upm.es/62813/1/INVE_MEM_2020_317519.pdf
22886,
22887,
22888,
22889,https://zenodo.org/record/3529615/files/main.pdf
22890,
22891,https://www.nature.com/articles/s41598-019-51494-1.pdf
22892,https://www.mdpi.com/1424-8220/19/21/4635/pdf?version=1572507865
22893,
22894,
22895,https://hrcak.srce.hr/file/331494
22896,
22897,
22898,http://repositori.upf.edu/bitstream/10230/47208/1/Liud_JRP_Sta.pdf
22899,https://www.mdpi.com/1424-8220/19/22/4983/pdf?version=1573819094
22900,
22901,https://repositorium.sdum.uminho.pt/bitstream/1822/71753/1/IJ%28ISI%29_174.pdf
22902,https://www.mdpi.com/2073-4395/10/2/197/pdf?version=1581844194
22903,https://oa.upm.es/64812/1/INVE_MEM_2019_321280.pdf
22904,
22905,
22906,
22907,https://repositorium.sdum.uminho.pt/bitstream/1822/71754/1/IJ%28ISI%29_175.pdf
22908,
22909,http://arxiv.org/pdf/1912.05852
22910,
22911,
22912,https://www.mdpi.com/2076-2615/10/1/52/pdf?version=1577346592
22913,
22914,https://www.mdpi.com/2075-4450/11/1/66/pdf?version=1579519065
22915,https://oa.upm.es/65243/1/INVE_MEM_2020_327588.pdf
22916,
22917,https://radar.brookes.ac.uk/radar/file/cc34b8fb-eb28-4dc6-8ac6-b62f6ce94e75/1/Variegated Europeanization and urban policy - 2019 - Carpenter et al.pdf
22918,
22919,https://ieeexplore.ieee.org/ielx7/6287639/8948470/08974266.pdf
22920,
22921,https://res.mdpi.com/d_attachment/nanomaterials/nanomaterials-10-00283/article_deploy/nanomaterials-10-00283.pdf
22922,
22923,https://f1000research.com/articles/9-136/v1/pdf
22924,
22925,
22926,
22927,
22928,
22929,http://ddfv.ufv.es/bitstream/10641/2031/1/1.-%20Maternal%20physiological%20changes%20at%20rest%20induced%20by%20exercise%20during%20pregnancy.%20A%20randomizad%20controlled%20trial.pdf
22930,
22931,http://arxiv.org/pdf/1811.03443
22932,https://www.mdpi.com/2073-4360/12/3/655/pdf?version=1584100647
22933,
22934,
22935,
22936,https://eprints.ucm.es/id/eprint/60808/7/Mechanical%20Preprint%20jeb.13630%20with%20suppl.pdf
22937,
22938,https://oa.upm.es/62770/1/Ge_lifetime_JPV_clear_copy.pdf
22939,
22940,https://arpi.unipi.it/bitstream/11568/1066244.2/1/s43016-020-0065-2.pdf
22941,https://www.mdpi.com/1424-8220/20/8/2227/pdf?version=1587017798
22942,https://oa.upm.es/65205/1/INVE_MEM_2019_325867.pdf
22943,
22944,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/itor.12800
22945,
22946,https://lirias.kuleuven.be/bitstream/123456789/656845/2/Almendros2020.pdf
22947,
22948,
22949,https://oa.upm.es/63813/1/INVE_MEM_2020_315007.pdf
22950,https://downloads.hindawi.com/journals/sp/2020/9092829.pdf
22951,https://dspace.mit.edu/bitstream/1721.1/133990/2/PhysRevMaterials.4.055602.pdf
22952,
22953,
22954,
22955,
22956,https://oa.upm.es/62739/1/Lorenzo_SolEn20_Revised.pdf
22957,
22958,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09110502.pdf
22959,
22960,https://www.biorxiv.org/content/biorxiv/early/2020/06/23/2020.06.23.166454.full.pdf
22961,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09119382.pdf
22962,https://repository.tudelft.nl/islandora/object/uuid%3Afa6db67a-1a2a-4db3-9f6c-2d14e9398524/datastream/OBJ/download
22963,
22964,http://arxiv.org/pdf/2006.06748
22965,
22966,https://downloads.hindawi.com/journals/sp/2020/7563928.pdf
22967,
22968,
22969,
22970,
22971,
22972,
22973,https://www.mdpi.com/1660-4601/17/14/5110/pdf?version=1594895573
22974,https://www.medrxiv.org/content/medrxiv/early/2020/07/21/2020.07.17.20155960.full.pdf
22975,http://arxiv.org/pdf/2007.11528
22976,https://www.mdpi.com/2076-2615/10/8/1247/pdf?version=1597305792
22977,
22978,https://www.sciencedirect.com/science/article/am/pii/S0921509320310479
22979,https://apsjournals.apsnet.org/doi/pdf/10.1094/MPMI-03-20-0057-R
22980,
22981,https://academic.oup.com/plphys/article-pdf/184/2/607/37304459/plphys_v184_2_607.pdf
22982,https://www.mdpi.com/1424-8220/20/16/4597/pdf?version=1597570697
22983,
22984,https://www.nature.com/articles/s41598-020-72009-3.pdf
22985,https://www.mdpi.com/1996-1944/13/18/4076/pdf?version=1600678837
22986,https://ieeexplore.ieee.org/ielx7/4267003/9523781/09193896.pdf
22987,
22988,
22989,https://eprints.ucm.es/id/eprint/63578/1/cardiel117preprint.pdf
22990,http://spiral.imperial.ac.uk/bitstream/10044/1/96853/2/Low-pass%20filtering%20compensation%20in%20common-path%20digital%20holographic%20microscopy.pdf
22991,
22992,
22993,https://hal.archives-ouvertes.fr/hal-02989635/file/Manuscript.pdf
22994,
22995,
22996,https://repositorio.uam.es/bitstream/10486/703878/1/8698320.pdf
22997,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09200315.pdf
22998,
22999,
23000,
23001,
23002,
23003,https://www.degruyter.com/document/doi/10.1515/opag-2020-0058/pdf
23004,https://www.mdpi.com/2076-2615/10/11/1989/pdf?version=1603981395
23005,
23006,http://arxiv.org/pdf/2009.01892
23007,
23008,http://arxiv.org/pdf/1702.02878
23009,http://arxiv.org/pdf/1703.02378
23010,https://www.mdpi.com/2079-4991/9/5/663/pdf?version=1557737506
23011,
23012,http://arxiv.org/pdf/1601.00455
23013,http://arxiv.org/pdf/1412.0006
23014,https://oa.upm.es/35853/1/INVE_MEM_2014_191612.pdf
23015,https://www.nature.com/articles/srep21360.pdf
23016,
23017,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09270000.pdf
23018,
23019,https://www.mdpi.com/2076-2615/10/12/2279/pdf?version=1606981738
23020,
23021,
23022,https://www.mdpi.com/1660-4601/17/24/9265/pdf?version=1607678771
23023,https://www.frontiersin.org/articles/10.3389/fbioe.2020.588014/pdf
23024,https://www.mdpi.com/1424-8220/20/23/6977/pdf?version=1607417444
23025,
23026,https://www.sciencedirect.com/science/article/am/pii/S0038092X20311609
23027,
23028,
23029,
23030,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09303372.pdf
23031,https://www.mdpi.com/1996-1944/14/1/47/pdf?version=1608980953
23032,
23033,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09314131.pdf
23034,
23035,
23036,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09328756.pdf
23037,
23038,https://www.mdpi.com/1660-4601/18/4/1475/pdf?version=1612442961
23039,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09348894.pdf
23040,
23041,
23042,
23043,https://oa.upm.es/66738/1/INVE_MEM_2021_333650.pdf
23044,
23045,https://www.mdpi.com/1424-8220/21/4/1330/pdf?version=1613983067
23046,https://www.mdpi.com/1422-0067/22/4/2040/pdf?version=1614159877
23047,https://www.mdpi.com/1996-1944/14/5/1203/pdf
23048,https://www.mdpi.com/1660-4601/18/5/2433/pdf
23049,
23050,
23051,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/hve2.12075
23052,
23053,
23054,https://uvadoc.uva.es/bitstream/10324/49461/1/Thinned-GaInP.pdf
23055,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nph.17352
23056,https://www.mdpi.com/1424-8220/21/6/2009/pdf
23057,http://arxiv.org/pdf/2103.11228
23058,
23059,
23060,
23061,https://www.mdpi.com/1660-4601/18/7/3534/pdf?version=1617937832
23062,
23063,https://www.mdpi.com/2076-2607/9/4/692/pdf?version=1617937396
23064,https://www.mdpi.com/2072-4292/13/7/1252/pdf?version=1616805138
23065,
23066,
23067,
23068,http://arxiv.org/pdf/2104.08134
23069,https://www.mdpi.com/2304-8158/10/5/970/pdf?version=1619663916
23070,
23071,
23072,
23073,
23074,
23075,http://arxiv.org/pdf/2104.09817
23076,
23077,
23078,http://arxiv.org/pdf/2012.11695
23079,https://www.mdpi.com/1660-4601/18/11/6072/pdf?version=1623049704
23080,
23081,https://www.frontiersin.org/articles/10.3389/fnins.2021.661704/pdf
23082,
23083,https://link.springer.com/content/pdf/10.1007/s11071-021-06668-w.pdf
23084,https://link.springer.com/content/pdf/10.1007/s10064-021-02368-2.pdf
23085,https://www.mdpi.com/2075-4663/9/7/101/pdf?version=1626242801
23086,
23087,http://deepblue.lib.umich.edu/bitstream/2027.42/76268/1/AIAA-1996-4250-423.pdf
23088,
23089,
23090,https://www.sciendo.com/pdf/10.2478/hukin-2021-0077
23091,
23092,https://www.mdpi.com/2073-4360/13/15/2532/pdf?version=1627885326
23093,
23094,
23095,https://link.springer.com/content/pdf/10.1007/s12035-021-02521-8.pdf
23096,
23097,https://www.mdpi.com/2076-2615/11/8/2410/pdf?version=1629274556
23098,
23099,
23100,http://eartharxiv.org/repository/object/2727/download/5547/
23101,
23102,
23103,
23104,
23105,
23106,
23107,
23108,
23109,https://www.nature.com/articles/s41408-021-00588-z.pdf
23110,
23111,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09646931.pdf
23112,https://www.mdpi.com/2073-4441/14/2/205/pdf?version=1641989650
23113,
23114,https://www.mdpi.com/2073-4441/14/4/564/pdf?version=1644989746
23115,
23116,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/pce.14330
23117,
23118,
23119,
23120,https://dl.acm.org/doi/pdf/10.1145/268085.268144
23121,https://www.frontiersin.org/articles/10.3389/fnins.2022.886772/pdf
